season,week_num,week_label,position,first_name,last_name,team,team_raw,salary,game,in_slate,source_file
2025,1,week1,WR,Tay,Martin,WAS,WAS,2800,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Chig,Okonkwo,TEN,TEN,2800,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Cade,Otton,TB,TB,2800,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Curtis,Samuel,BUF,BUF,2800,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Miles,Sanders,DAL,DAL,2800,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Cam,Skattebo,NYG,NYG,2800,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Bhayshul,Tuten,JAX,JAC,2800,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Tyler,Warren,IND,IND,2800,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dontayvion,Wicks,GB,GB,2800,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jordan,Addison,MIN,MIN,2600,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Tyler,Allgeier,ATL,ATL,2600,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Jaydon,Blue,DAL,DAL,2600,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Greg,Dortch,ARI,ARI,2600,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,DeAndre,Hopkins,BAL,BAL,2600,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Ty,Johnson,BUF,BUF,2600,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Theo,Johnson,NYG,NYG,2600,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Allen,Lazard,NYJ,NYJ,2600,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Isaiah,Likely,BAL,BAL,2600,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jalen,Nailor,MIN,MIN,2600,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Kyle,Pitts Sr.,ATL,ATL,2600,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Marquez,Valdes-Scantling,SF,SF,2600,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Devaughn,Vele,NO,NO,2600,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Emanuel,Wilson,GB,GB,2600,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Calvin,Austin III,PIT,PIT,2400,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Trey,Benson,ARI,ARI,2400,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Noah,Brown,WAS,WAS,2400,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Brandin,Cooks,NO,NO,2400,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Tank,Dell,HOU,HOU,2400,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,A.J.,Dillon,PHI,PHI,2400,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Noah,Fant,CIN,CIN,2400,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Andrei,Iosivas,CIN,CIN,2400,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Juwan,Johnson,NO,NO,2400,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Dalton,Kincaid,BUF,BUF,2400,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Xavier,Legette,CAR,CAR,2400,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Colston,Loveland,CHI,CHI,2400,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Elijah,Mitchell,KC,KC,2400,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jaylin,Noel,HOU,HOU,2400,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jalen,Royals,KC,KC,2400,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Dalton,Schultz,HOU,HOU,2400,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Darius,Slayton,NYG,NYG,2400,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Brenton,Strange,JAX,JAC,2400,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Parker,Washington,JAX,JAC,2400,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Israel,Abanikanda,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Ife,Adeyi,PHI,PHI,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Nate,Adkins,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jamal,Agnew,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Brandon,Aiyuk,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Ajou,Ajou,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Cam,Akers,NO,NO,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Kelly,Akharaiyi,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Maurice,Alexander,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Rasheen,Ali,BAL,BAL,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Mo,Alie-Cox,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Erick,All Jr.,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Braelon,Allen,NYJ,NYJ,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Kazmeir,Allen,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Davis,Allen,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,LeQuint,Allen Jr.,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Andrew,Armstrong,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Elijah,Arroyo,SEA,SEA,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Tutu,Atwell,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Kevin,Austin Jr.,NO,NO,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Elic,Ayomanor,TEN,TEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Andre,Baccellia,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Alex,Bachman,LV,LV,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Elijhah,Badger,KC,KC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Tyler,Badie,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Emani,Bailey,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Javon,Baker,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Kawaan,Baker,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Michael,Bandy,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jahmal,Banks,BAL,BAL,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,AJ,Barner,SEA,SEA,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Gavin,Bartholomew,MIN,MIN,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,John,Bates,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Brenden,Bates,CLE,CLE,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Andrew,Beck,NYJ,NYJ,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Jaheim,Bell,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Ronnie,Bell,DET,DET,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Daniel,Bellinger,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Ulysses,Bentley IV,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Junior,Bergen,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Braxton,Berrios,HOU,HOU,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Tarik,Black,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Raheem,Blackshear,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Chris,Blair,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jordan,Bly,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jake,Bobo,SEA,SEA,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Silas,Bolden,MIN,MIN,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Mike,Boone,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Kendrick,Bourne,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Shawn,Bowman,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Miles,Boykin,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Chandler,Brayboy,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Gary,Brightwell,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Jake,Briningstool,KC,KC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Tyrone,Broden,SEA,SEA,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Jonathon,Brooks,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Tahj,Brooks,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Chris,Brooks,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,British,Brooks,HOU,HOU,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jalen,Brooks,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Ja'Corey,Brooks,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Brittain,Brown,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Pharaoh,Brown,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jason,Brownlee,KC,KC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Harrison,Bryant,HOU,HOU,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Pat,Bryant,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Cole,Burgess,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Michael,Burton,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jermaine,Burton,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Lawrence,Cager,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Deon,Cain,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Grant,Calcaterra,PHI,PHI,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Marquez,Callaway,LV,LV,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dalen,Cambre,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dalevon,Campbell,CAR,CAR,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Cam,Camper,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Sal,Cannella,CLE,CLE,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Oscar,Cardenas,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Stephen,Carlson,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Nathan,Carter,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Michael,Carter,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,DeAndre,Carter,CLE,CLE,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,McCallan,Castles,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Joshua,Cephus,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Quintez,Cephus,HOU,HOU,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Ty,Chandler,MIN,MIN,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,DJ,Chark,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Irvin,Charles,NYJ,NYJ,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Julius,Chestnut,TEN,TEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Efton,Chism III,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Robbie,Chosen,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Chris,Collier,LV,LV,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Beaux,Collins,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Quali,Conley,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Tanner,Conner,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Elijah,Cooks,PHI,PHI,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Darius,Cooper,PHI,PHI,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,John,Copenhaver,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Jashaun,Corbin,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Malachi,Corley,CLE,CLE,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Blake,Corum,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Britain,Covey,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jacob,Cowing,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jalen,Cropper,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Jacory,Croskey-Merritt,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Devin,Culp,TB,TB,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Malik,Cunningham,BAL,BAL,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Baylor,Cupp,BAL,BAL,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Drake,Dabney,TEN,TEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Dominique,Dafney,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Mac,Dalena,KC,KC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,DeeJay,Dallas,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Roderick,Daniels Jr.,NO,NO,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Zach,Davidson,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Malik,Davis,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Isaiah,Davis,NYJ,NYJ,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Derius,Davis,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Kaden,Davis,CLE,CLE,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Joaquin,Davis,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Tyrion,Davis-Price,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Josiah,Deguara,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Emari,Demercado,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Chimere,Dike,TEN,TEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,CJ,Dippre,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Will,Dissly,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Moochie,Dixon,NO,NO,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Phillip,Dorsett,LV,LV,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Elijah,Dotson,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jahan,Dotson,PHI,PHI,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dylan,Drummond,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Greg,Dulcich,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Ashton,Dulin,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Payne,Durham,TB,TB,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Devin,Duvernay,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Ross,Dwelley,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Donovan,Edwards,NYJ,NYJ,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Tru,Edwards,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Clyde,Edwards-Helaire,NO,NO,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dee,Eskridge,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Audric,Estime,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Trevor,Etienne,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Darrynton,Evans,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Mitchell,Evans,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Erik,Ezukanma,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Rivaldo,Fairweather,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Harold,Fannin Jr.,CLE,CLE,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Princeton,Fant,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Luke,Farrell,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Simi,Fehoko,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Demetric,Felton,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Da'Quan,Felton,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Tai,Felton,MIN,MIN,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Jake,Ferguson,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Terrance,Ferguson,LAR,LA,2200,HOU@LA,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Thomas,Fidone II,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Tucker,Fisk,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,John,FitzPatrick,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dez,Fitzpatrick,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Dontae,Fleming,MIN,MIN,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Ryan,Flournoy,DAL,DAL,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Kevin,Foelsch,PIT,PIT,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Cole,Fotheringham,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Troy,Franklin,DEN,DEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Feleipe,Franks,ATL,ATL,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Oronde,Gadsden,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Russell,Gage Jr.,SF,SF,2200,SF@SEA,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Kenneth,Gainwell,PIT,PIT,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,JJ,Galbreath,PIT,PIT,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Michael,Gallup,WAS,WAS,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Myles,Gaskin,BAL,BAL,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jacolby,George,CAR,CAR,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Antonio,Gibson,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,DJ,Giddens,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Reggie,Gilliam,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Xavier,Gipson,NYJ,NYJ,2200,PIT@NYJ,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Tyler,Goodson,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Thomas,Gordon,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Ollie,Gordon II,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Frank,Gore Jr.,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Stephen,Gosnell,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Anthony,Gould,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Cam,Grandy,CIN,CIN,2200,CIN@CLE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Kylen,Granson,PHI,PHI,2200,DAL@PHI,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Eric,Gray,NYG,NYG,2200,NYG@WAS,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Noah,Gray,KC,KC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Seth,Green,NO,NO,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Bryson,Green,ARI,ARI,2200,ARI@NO,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Garrett,Greene,TB,TB,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Luke,Grimm,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Xavier,Guillory,BAL,BAL,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,C.J.,Ham,MIN,MIN,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,KJ,Hamler,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Deion,Hankins,CHI,CHI,2200,MIN@CHI,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Mecole,Hardman,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Jacob,Harris,TB,TB,2200,TB@ATL,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Hassan,Haskins,LAC,LAC,2200,KC@LAC,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,JaMycal,Hasty,NE,NE,2200,LV@NE,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Jackson,Hawes,BUF,BUF,2200,BAL@BUF,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,Malik,Heath,GB,GB,2200,DET@GB,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Gunnar,Helm,TEN,TEN,2200,TEN@DEN,1,FG_week1_2025_export.xlsx
2025,1,week1,WR,AJ,Henning,MIA,MIA,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,RB,Khalil,Herbert,IND,IND,2200,MIA@IND,1,FG_week1_2025_export.xlsx
2025,1,week1,TE,Patrick,Herbert,JAX,JAC,2200,CAR@JAC,1,FG_week1_2025_export.xlsx
