Position,First Name,Last Name,Team,Salary,Game
TE,Isaiah,Likely,BAL,2200,BAL@PIT
TE,MyCole,Pruitt,PIT,2200,BAL@PIT
TE,Pat,Freiermuth,PIT,2400,BAL@PIT
TE,Connor,Heyward,PIT,2200,BAL@PIT
TE,Darnell,Washington,PIT,2200,BAL@PIT
TE,Pharaoh,Brown,SEA,2200,SEA@SF
TE,Noah,Fant,SEA,2600,SEA@SF
TE,Brady,Russell,SEA,2200,SEA@SF
TE,AJ,Barner,SEA,2200,SEA@SF
TE,George,Kittle,SF,5800,SEA@SF
TE,Eric,Saubert,SF,2200,SEA@SF
TE,Jake,Tonges,SF,2200,SEA@SF
TE,Brayden,Willis,SF,2200,SEA@SF
TE,Ross,Dwelley,ATL,2200,ATL@DEN
TE,Charlie,Woerner,ATL,2200,ATL@DEN
TE,Kyle,Pitts,ATL,3600,ATL@DEN
TE,Adam,Trautman,DEN,2200,ATL@DEN
TE,Greg,Dulcich,DEN,2200,ATL@DEN
TE,Lucas,Krull,DEN,2200,ATL@DEN
TE,Nate,Adkins,DEN,2200,ATL@DEN
TE,Travis,Kelce,KC,5000,KC@BUF
TE,Noah,Gray,KC,2200,KC@BUF
TE,Dawson,Knox,BUF,2200,KC@BUF
TE,Quintin,Morris,BUF,2200,KC@BUF
TE,Dalton,Kincaid,BUF,3200,KC@BUF
TE,Peyton,Hendershot,KC,2200,KC@BUF
TE,Mike,Gesicki,CIN,3000,CIN@LAC
TE,Tanner,Hudson,CIN,2200,CIN@LAC
TE,Drew,Sample,CIN,2200,CIN@LAC
TE,Tanner,McLachlan,CIN,2200,CIN@LAC
TE,Hayden,Hurst,LAC,2200,CIN@LAC
TE,Will,Dissly,LAC,2600,CIN@LAC
TE,Stone,Smartt,LAC,2200,CIN@LAC
TE,Erick,All Jr.,CIN,2200,CIN@LAC
TE,Tucker,Fisk,LAC,2200,CIN@LAC
TE,Mo,Alie-Cox,IND,2200,IND@NYJ
TE,Kylen,Granson,IND,2200,IND@NYJ
TE,Drew,Ogletree,IND,2200,IND@NYJ
TE,Will,Mallory,IND,2200,IND@NYJ
TE,Tyler,Conklin,NYJ,2400,IND@NYJ
TE,Jeremy,Ruckert,NYJ,2200,IND@NYJ
TE,Kenny,Yeboah,NYJ,2200,IND@NYJ
TE,Dalton,Schultz,HOU,2800,HOU@DAL
TE,Teagan,Quitoriano,HOU,2200,HOU@DAL
TE,Cade,Stover,HOU,2200,HOU@DAL
TE,Jake,Ferguson,DAL,3400,HOU@DAL
TE,Luke,Schoonmaker,DAL,2200,HOU@DAL
TE,Brevyn,Spann-Ford,DAL,2200,HOU@DAL
WR,Noah,Brown,WAS,3400,WAS@PHI
WR,Terry,McLaurin,WAS,6200,WAS@PHI
WR,Olamide,Zaccheaus,WAS,2200,WAS@PHI
WR,Dyami,Brown,WAS,2200,WAS@PHI
WR,Luke,McCaffrey,WAS,2200,WAS@PHI
WR,A.J.,Brown,PHI,6200,WAS@PHI
WR,DeVonta,Smith,PHI,5200,WAS@PHI
WR,Jahan,Dotson,PHI,2200,WAS@PHI
WR,Ainias,Smith,PHI,2200,WAS@PHI
WR,Johnny,Wilson,PHI,2200,WAS@PHI
WR,Demarcus,Robinson,LA,4400,LA@NE
WR,Cooper,Kupp,LA,6400,LA@NE
WR,Tyler,Johnson,LA,2200,LA@NE
WR,Tutu,Atwell,LA,2400,LA@NE
WR,Puka,Nacua,LA,5800,LA@NE
WR,Xavier,Smith,LA,2200,LA@NE
WR,Jordan,Whittington,LA,3000,LA@NE
WR,Kendrick,Bourne,NE,2400,LA@NE
WR,K.J.,Osborn,NE,2200,LA@NE
WR,Tyquan,Thornton,NE,2200,LA@NE
WR,DeMario,Douglas,NE,3400,LA@NE
WR,Kayshon,Boutte,NE,2600,LA@NE
WR,Ja'Lynn,Polk,NE,2200,LA@NE
WR,Javon,Baker,NE,2200,LA@NE
WR,Alex,Bachman,LV,2200,LV@MIA
WR,Jakobi,Meyers,LV,5400,LV@MIA
WR,DJ,Turner,LV,2200,LV@MIA
WR,Tre,Tucker,LV,2800,LV@MIA
WR,Odell,Beckham Jr.,MIA,2200,LV@MIA
WR,Tyreek,Hill,MIA,5200,LV@MIA
WR,Jaylen,Waddle,MIA,3400,LV@MIA
WR,Dee,Eskridge,MIA,2200,LV@MIA
WR,Malik,Washington,MIA,2200,LV@MIA
WR,Ramel,Keyton,LV,2200,LV@MIA
WR,River,Cracraft,MIA,2200,LV@MIA
WR,Christian,Watson,GB,3800,GB@CHI
WR,Romeo,Doubs,GB,4600,GB@CHI
WR,Bo,Melton,GB,2200,GB@CHI
WR,Jayden,Reed,GB,5000,GB@CHI
WR,Dontayvion,Wicks,GB,2800,GB@CHI
WR,Malik,Heath,GB,2200,GB@CHI
WR,Keenan,Allen,CHI,4000,GB@CHI
WR,DeAndre,Carter,CHI,2200,GB@CHI
WR,DJ,Moore,CHI,3600,GB@CHI
WR,Tyler,Scott,CHI,2200,GB@CHI
WR,Rome,Odunze,CHI,3600,GB@CHI
WR,Gabe,Davis,JAC,3200,JAC@DET
WR,Tim,Jones,JAC,2200,JAC@DET
WR,Parker,Washington,JAC,2200,JAC@DET
WR,Brian,Thomas Jr.,JAC,5200,JAC@DET
WR,Allen,Robinson,DET,2200,JAC@DET
WR,Kalif,Raymond,DET,2200,JAC@DET
WR,Tim,Patrick,DET,2200,JAC@DET
